,year,month,day,time (UT sec of day),lat,lon,alt(m),reduced chi^2,P(dBW),mask
0,2024,9,11,57034.079438239,29.98778129,-95.27208412,122386.76,28.37,-6.8,10017
1,2024,9,11,57037.049676137,27.88843259,-92.7927676,30312.05,2.93,10.5,13608
2,2024,9,11,57037.052915033,27.73645794,-92.42134825,47896.13,8.03,6.0,13608
3,2024,9,11,57037.204014706,27.84396042,-92.82477578,33293.85,2.66,9.8,13608
4,2024,9,11,57081.931171396,27.66616417,-92.35796524,56748.11,20.34,6.0,13608
5,2024,9,11,57088.021655399,25.85126227,-87.89146826,234211.06,28.27,14.9,14112
6,2024,9,11,57130.063645042,28.04499327,-92.87966528,22603.33,2.63,15.0,13353
7,2024,9,11,57130.437213312,28.10194147,-93.03309759,23276.28,0.82,20.5,13865
8,2024,9,11,57136.478539845,34.85992549,-93.74642601,735648.42,46.52,8.7,12585
9,2024,9,11,57176.231088762,31.32977175,-102.51372227,295812.54,34.36,21.6,13864
10,2024,9,11,57176.459144909,28.02998058,-92.9478854,20889.07,0.22,20.0,12841
11,2024,9,11,57185.315923438,30.24498003,-94.54645545,79968.86,26.16,-6.2,14081
12,2024,9,11,57214.097445441,29.30310602,-95.33900077,112048.89,21.33,-7.7,10017
13,2024,9,11,57219.977474279,30.44534716,-96.59438428,54768.32,42.71,-6.2,13065
14,2024,9,11,57227.641736789,27.48670645,-91.77348621,74422.18,7.19,11.8,13864
15,2024,9,11,57227.707817662,27.50628488,-91.70456752,69967.46,39.26,12.8,13864
16,2024,9,11,57227.726176703,27.69557106,-92.46286678,45660.63,11.86,9.2,13864
17,2024,9,11,57241.171357613,29.54098394,-95.2122419,120024.7,12.35,-2.5,14081
18,2024,9,11,57273.427702158,29.47158027,-95.34815875,30951.22,23.06,-10.0,14081
19,2024,9,11,57280.994775918,29.6196079,-96.47714304,189991.49,46.74,-1.8,13857
20,2024,9,11,57304.315338245,28.12576292,-93.02296497,30859.52,3.32,9.4,13353
21,2024,9,11,57328.786496102,27.85534186,-92.52661133,29671.46,21.4,10.1,13864
22,2024,9,11,57350.517251177,30.02619013,-95.12881614,68048.13,24.27,-6.7,14081
23,2024,9,11,57353.618442482,27.64588544,-92.43886995,48952.49,14.71,11.2,13864
24,2024,9,11,57353.66685375,27.51336642,-92.22444809,60896.94,28.64,8.4,13864
25,2024,9,11,57353.728545679,28.04432517,-92.93144682,22742.87,1.04,19.0,13864
26,2024,9,11,57386.951894649,29.6464053,-100.55993181,4136001.21,9.54,25.0,14081
27,2024,9,11,57388.912677135,29.3848376,-95.38492731,47954.88,36.73,-14.5,9001
28,2024,9,11,57397.247862553,28.56062449,-95.72051908,97927.3,11.2,-3.8,10024
29,2024,9,11,57397.808393924,28.24072583,-93.14797924,30990.78,26.78,25.4,13865
30,2024,9,11,57397.88256209,28.06101204,-92.85888704,21722.94,1.09,16.8,13353
31,2024,9,11,57397.886927528,28.06923399,-92.88529901,22149.03,0.61,27.9,13864
32,2024,9,11,57397.886955627,27.77240231,-92.18807297,53812.1,30.01,12.4,13353
33,2024,9,11,57397.891451154,27.9954572,-92.65790943,36802.41,4.6,7.1,13353
34,2024,9,11,57397.934919102,28.1049897,-93.01066366,20119.78,1.72,19.1,13865
35,2024,9,11,57409.315854155,28.40791543,-96.18610021,194951.27,2.79,-1.7,13096
36,2024,9,11,57423.304378788,27.9832921,-92.74304359,20660.16,0.66,10.5,13353
37,2024,9,11,57423.458796971,28.0121204,-92.8848278,20211.09,1.54,12.9,13353
38,2024,9,11,57423.901414624,29.81794203,-95.34040971,33592.56,42.37,-10.0,14112
39,2024,9,11,57455.336865234,28.04183541,-92.87486889,21159.76,2.97,17.2,13353
40,2024,9,11,57471.325475559,29.80187551,-96.22843912,41687.83,46.39,-11.9,9001
41,2024,9,11,57511.797889245,29.54900677,-95.1415429,132887.18,32.3,-1.2,14112
42,2024,9,11,57511.883266578,28.64701283,-95.32088713,121793.33,2.03,-5.5,12585
43,2024,9,11,57512.127785576,27.919239,-92.76444851,22407.19,1.27,8.6,13864
