,year,month,day,time (UT sec of day),lat,lon,alt(m),reduced chi^2,P(dBW),mask
0,2024,9,11,67203.752854111,28.9626093,-95.20306891,70750.39,3.65,-4.1,12968
1,2024,9,11,67207.323292488,29.65304276,-95.67110933,70249.17,18.16,-11.2,9097
2,2024,9,11,67217.593435892,33.96592103,-91.96694863,2497722.24,15.63,24.5,13960
3,2024,9,11,67228.907798394,29.28924876,-95.49128737,140731.52,9.54,-5.5,12457
4,2024,9,11,67232.951824681,29.66535996,-95.44236286,55127.6,40.97,-8.4,13984
5,2024,9,11,67233.79603359,29.80006202,-95.83669673,21986.6,30.42,-14.0,8617
6,2024,9,11,67271.115598898,29.61807757,-95.68371297,51204.43,42.15,-8.6,10144
7,2024,9,11,67291.092080868,29.56684847,-94.47110678,36908.71,8.49,-6.5,12585
8,2024,9,11,67297.880065583,29.547242,-96.95991868,77972.4,17.34,-7.2,9097
9,2024,9,11,67299.145671722,28.45884753,-96.19074127,124934.35,33.63,-4.3,9993
10,2024,9,11,67328.632868254,30.10560339,-95.25283331,91558.51,37.33,-8.5,5537
11,2024,9,11,67335.25722653,29.59545154,-95.26108851,20416.67,14.68,-15.1,9889
12,2024,9,11,67474.833872402,33.17576521,-98.1109465,981728.64,10.27,12.3,13601
13,2024,9,11,67490.62979467,29.37881311,-95.18763169,46478.71,30.48,-7.1,13984
14,2024,9,11,67568.615739446,29.70845325,-95.24313285,45970.23,24.11,-11.5,12705
15,2024,9,11,67579.019294882,30.13640488,-95.49896641,104963.39,12.81,-9.0,9609
16,2024,9,11,67587.790044016,27.77071972,-98.0830751,427639.59,22.12,4.1,12681
17,2024,9,11,67588.382752884,30.34112824,-95.67323659,162711.75,19.91,-0.6,5032
18,2024,9,11,67619.964875851,29.32933788,-95.26160019,168850.1,14.98,-4.5,13697
19,2024,9,11,67660.207296789,28.75772109,-95.63475464,109297.36,41.32,-4.6,5769
20,2024,9,11,67736.391174705,30.60210596,-95.04721716,251051.12,40.08,2.9,13473
21,2024,9,11,67749.245810435,29.304518,-95.69414411,204720.96,45.17,-1.5,9889
22,2024,9,11,67751.244368441,29.0036414,-95.59674624,69086.39,7.19,-8.4,13697
23,2024,9,11,67756.270802584,29.70048536,-96.33583572,82298.05,17.35,-10.0,9609
24,2024,9,11,67762.07605716,29.97373283,-95.95928925,48429.27,5.11,-8.4,4905
25,2024,9,11,67767.050618108,28.38227605,-94.17111135,94596.38,2.89,-1.8,9640
26,2024,9,11,67768.266080424,30.15931479,-96.39912491,108966.98,48.14,-7.3,13185
27,2024,9,11,67778.670434091,27.59187124,-98.44013986,195352.55,37.05,8.4,13096
