,year,month,day,time (UT sec of day),lat,lon,alt(m),reduced chi^2,P(dBW),mask
0,2024,9,11,79241.845533234,28.46468253,-96.03120642,82345.22,2.9,-3.5,12712
1,2024,9,11,79282.677204019,29.49754286,-95.45908906,122438.8,20.73,-7.6,8617
2,2024,9,11,79284.426808167,29.43408094,-95.64972672,36837.6,24.4,-11.5,9609
3,2024,9,11,79312.988331774,30.11016011,-95.43496262,20724.16,39.05,-4.3,13577
4,2024,9,11,79335.659145496,32.29934148,-93.64673867,62636.47,27.16,3.8,13601
5,2024,9,11,79353.159210319,28.41733877,-96.71375153,887904.41,26.19,13.2,13608
6,2024,9,11,79367.402352194,29.61573966,-95.02636165,32328.71,48.59,-11.5,13960
7,2024,9,11,79369.036799076,30.7066134,-95.2007742,33940.03,17.55,-7.5,14081
8,2024,9,11,79480.5301394,29.59480403,-95.66093677,330909.04,33.19,0.7,13065
9,2024,9,11,79494.843471078,27.48010719,-97.11656666,335159.89,47.94,5.9,5544
10,2024,9,11,79534.700431428,29.32261783,-95.18576761,89411.29,10.02,-9.4,10113
11,2024,9,11,79581.616703946,31.06022571,-95.8633148,73715.41,16.55,-3.1,12712
12,2024,9,11,79623.345834005,31.38323922,-97.89841143,107516.46,25.58,-0.5,8617
13,2024,9,11,79646.342709982,29.5777454,-94.49247278,40819.34,27.86,-7.1,13065
14,2024,9,11,79695.40127252,29.65294854,-96.47714507,115114.3,2.32,-4.6,1960
15,2024,9,11,79697.315279844,30.7663523,-95.74826142,44003.12,33.09,-8.6,13697
16,2024,9,11,79712.859336341,29.61270684,-95.14364943,30344.84,17.51,-12.9,13473
17,2024,9,11,79713.345679042,28.47757896,-94.31892099,130863.03,34.6,-2.4,9896
18,2024,9,11,79723.534990404,29.34986051,-95.35234135,39806.17,8.41,-12.6,13185
19,2024,9,11,79743.211166801,30.52681338,-100.08304006,317662.58,40.46,6.8,5897
20,2024,9,11,79745.283895882,30.12148348,-95.10031925,40785.42,25.48,-9.6,12681
21,2024,9,11,79746.746680932,30.69683218,-95.2836055,91974.82,49.86,-7.7,9609
22,2024,9,11,79755.777866433,30.61604367,-93.28763124,462798.7,7.68,3.8,14081
23,2024,9,11,79760.022911114,31.58716021,-95.36004234,633229.66,32.9,7.9,5897
24,2024,9,11,79765.008240719,29.29922319,-93.8268601,126304.84,33.49,-3.3,13065
25,2024,9,11,79768.944500711,30.62503699,-94.6316445,92559.81,43.74,-7.0,6017
26,2024,9,11,79769.663746277,29.25907523,-94.80336257,237700.88,17.33,-2.0,14208
27,2024,9,11,79771.014997473,29.80046702,-95.68857972,42282.07,32.79,-12.7,13216
