,year,month,day,time (UT sec of day),lat,lon,alt(m),reduced chi^2,P(dBW),mask
0,2024,9,11,70800.128791785,32.24796942,-96.86134267,944736.33,128.93,9.8,8617
1,2024,9,11,70801.255882754,28.77082866,-95.23089622,182418.25,15.2,-1.4,5537
2,2024,9,11,70802.096136735,29.7248011,-96.25719309,105657.04,151.5,-8.1,13185
3,2024,9,11,70805.363533976,29.07951898,-94.56505356,24089.72,263.92,-6.6,12937
4,2024,9,11,70807.830233322,30.15638846,-96.14050174,168261.11,216.5,-4.4,9121
5,2024,9,11,70809.197297048,30.06955934,-95.89181255,57792.98,62.74,-5.8,13096
6,2024,9,11,70809.29716144,29.85804342,-95.35590184,8984.87,119.61,-14.7,10113
7,2024,9,11,70812.644461692,29.45880007,-94.72242815,301510.58,211.6,3.3,14088
8,2024,9,11,70814.3934187,24.5909166,-97.86304073,382074.64,206.56,12.5,14112
9,2024,9,11,70815.074129719,34.5686256,-66.91898631,5611365.73,340.51,29.7,9640
10,2024,9,11,70816.41167167,-13.28176578,-106.24080626,3635446.39,213.03,28.0,12712
11,2024,9,11,70817.374969326,29.62070196,-96.27226857,22646.22,392.24,-11.1,9128
12,2024,9,11,70817.751002252,29.37983651,-94.79284542,49032.9,239.66,-6.5,5544
13,2024,9,11,70818.196987624,29.80561864,-95.45759235,8275.91,70.85,-17.6,4777
14,2024,9,11,70819.294644577,29.7371362,-95.14483011,15663.43,6.12,-11.2,13065
15,2024,9,11,70821.670627771,30.10207837,-95.6786395,126222.75,463.06,-7.4,5537
16,2024,9,11,70826.693338985,29.31909231,-95.76446584,33488.33,403.8,-11.6,9993
17,2024,9,11,70826.776085507,30.14321418,-94.05326598,121808.88,4.9,-1.2,13096
18,2024,9,11,70830.183536586,29.96455122,-95.74429308,27422.8,283.66,-11.0,5417
19,2024,9,11,70830.591873207,29.97266644,-95.14710126,10499.27,174.0,-13.1,10113
20,2024,9,11,70831.859813738,27.25716258,-95.15825351,105323.88,123.41,-1.4,12705
21,2024,9,11,70836.341126778,29.88195461,-95.97192521,73390.35,281.06,-6.0,13728
22,2024,9,11,70843.004786728,32.42746368,-94.65412936,457674.45,33.93,7.2,1960
23,2024,9,11,70850.481450249,28.48654061,-97.07293646,572557.9,374.98,5.0,8617
24,2024,9,11,70850.931416501,28.61746285,-92.58951015,162712.06,157.77,2.3,12681
25,2024,9,11,70851.022435793,29.15102351,-95.4287782,32188.2,137.57,-11.6,9889
26,2024,9,11,70853.089325595,29.13942878,-95.07313452,21521.17,134.55,-10.7,12681
27,2024,9,11,70854.039827443,30.51442271,-95.04200818,27397.8,325.86,-5.6,14208
28,2024,9,11,70854.138726651,30.01200725,-95.39960284,34157.0,344.02,-12.3,9128
29,2024,9,11,70856.288045697,29.81989931,-94.98716634,34188.15,371.68,-8.1,12585
30,2024,9,11,70860.33037575,30.12137638,-94.82277292,71401.63,19.87,-6.6,12712
31,2024,9,11,70863.07037405,29.92965953,-95.91813639,29856.68,144.24,-10.4,9121
32,2024,9,11,70864.386096616,30.42560874,-94.56008825,118843.82,381.45,-3.8,10113
33,2024,9,11,70869.307860342,30.209014,-94.31096392,83216.09,260.99,-2.9,13704
34,2024,9,11,70873.302895538,27.92537576,-95.29554376,87461.72,381.72,-1.9,13192
35,2024,9,11,70874.052202415,29.68652418,-95.66970562,46906.39,349.49,-9.2,13704
36,2024,9,11,70877.298320138,29.76845923,-93.57850329,249568.31,214.6,1.4,13192
37,2024,9,11,70880.464847956,30.32307148,-95.95211542,322813.66,310.11,1.9,13065
38,2024,9,11,70882.265962915,29.57222509,-101.52683635,9365689.48,89.19,31.3,9128
39,2024,9,11,70885.947012628,34.08291604,-100.73447162,703206.07,289.34,13.0,14208
40,2024,9,11,70888.084981686,25.53434548,-100.66468548,1285681.7,149.78,16.6,14112
41,2024,9,11,70893.862352987,29.13733772,-94.99448064,174262.85,223.72,-2.8,10144
42,2024,9,11,70894.097378544,29.35236217,-95.30079635,85226.58,53.04,-7.9,9889
43,2024,9,11,70894.405993615,29.52871808,-95.60306819,8312.07,117.73,-13.5,9640
44,2024,9,11,70894.636990863,29.44493401,-95.40895949,39096.17,202.68,-12.3,13704
45,2024,9,11,70894.707807532,36.00038012,-91.71224461,1916165.71,113.85,20.4,13704
46,2024,9,11,70894.947528237,29.93656965,-96.11847524,28833.56,97.29,-10.5,12712
47,2024,9,11,70897.168304668,30.82150491,-94.01617079,596543.45,204.06,7.1,13704
48,2024,9,11,70897.514185447,29.28581609,-95.53246193,36045.01,495.64,-5.4,12712
49,2024,9,11,70898.579222844,30.23700844,-94.48483727,161920.9,138.98,-0.7,12961
50,2024,9,11,70898.772450607,29.28422515,-95.68754085,14860.69,292.71,-16.6,8873
51,2024,9,11,70899.178746123,30.0176962,-95.39887652,35882.4,471.56,-12.4,5032
52,2024,9,11,70900.428518735,29.50034026,-95.69190759,11.24,471.43,-12.8,9128
53,2024,9,11,70900.953199991,29.00180091,-95.65020574,22497.01,262.48,-11.0,9609
54,2024,9,11,70902.246083245,28.98912355,-97.058157,172390.72,468.29,-0.4,10120
55,2024,9,11,70902.250897983,31.80348046,-95.23772064,120669.81,89.12,-1.6,13697
56,2024,9,11,70903.574827356,29.2260819,-100.07688657,282440.89,210.41,7.0,10144
57,2024,9,11,70903.828921677,29.7266895,-95.15607541,20925.79,239.52,-13.0,9128
58,2024,9,11,70907.46826756,28.12200102,-95.23956996,513752.11,38.63,7.9,13608
59,2024,9,11,70909.951664047,29.22165849,-94.33567445,12442.08,132.27,-5.1,14208
60,2024,9,11,70910.417022736,29.56920645,-95.88430146,12851.39,2.78,-11.7,13704
61,2024,9,11,70911.267400785,29.81776153,-95.12425565,48511.13,305.29,-9.1,13697
62,2024,9,11,70911.701791946,29.5663673,-95.92732598,37720.24,141.96,-8.9,1929
63,2024,9,11,70916.043764247,29.89927183,-95.6099812,81730.07,127.52,-9.9,1929
64,2024,9,11,70917.501044734,29.93909951,-95.45330844,32827.84,333.07,-10.9,14088
65,2024,9,11,70918.225416763,28.7591457,-95.69186917,173032.11,281.98,-2.6,12705
66,2024,9,11,70918.950742496,29.64162777,-95.74405985,30311.33,42.48,-10.1,9769
67,2024,9,11,70919.649121041,28.4679626,-96.10782283,200364.53,292.39,-1.4,13473
68,2024,9,11,70921.559061259,29.16151505,-95.38610462,79916.4,244.48,-7.8,10113
69,2024,9,11,70922.289461989,29.69643502,-95.20011245,49104.46,99.7,-10.7,6024
70,2024,9,11,70922.756108821,31.19952473,-94.34546275,707806.37,134.37,9.8,10144
71,2024,9,11,70923.406454543,27.73084061,-95.38656677,115529.72,232.87,-0.6,14208
72,2024,9,11,70923.935054015,29.86233337,-96.20327327,63580.79,454.88,-8.6,13704
73,2024,9,11,70923.975302258,29.27361679,-94.46923141,60213.37,66.72,-5.2,9896
74,2024,9,11,70925.374570592,29.93205695,-96.26481988,38353.58,123.07,-5.9,9896
75,2024,9,11,70927.157487128,30.71200321,-95.10683951,50743.32,41.59,-8.0,1929
76,2024,9,11,70928.257475671,30.20177115,-96.93720772,43145.1,164.04,-4.7,12712
77,2024,9,11,70928.274404518,29.71919308,-96.40759047,27369.3,35.52,-9.1,10120
78,2024,9,11,70928.338288933,29.84839484,-96.03319886,93685.92,280.74,-7.4,13577
79,2024,9,11,70933.856313056,29.9915813,-94.67856188,55929.02,364.8,-6.4,1833
80,2024,9,11,70934.920327943,32.33179283,-95.05393922,356710.71,184.14,4.6,1953
81,2024,9,11,70937.17971429,30.46576976,-95.0534953,128704.31,432.53,-6.2,5513
82,2024,9,11,70937.631122679,29.81415854,-95.64514639,143455.31,338.36,-6.0,9633
83,2024,9,11,70937.671086091,29.82296518,-95.63457735,58563.98,69.5,-8.0,12968
84,2024,9,11,70939.577795842,32.50589628,-92.91006419,12520.63,307.91,2.4,13697
85,2024,9,11,70947.317277186,29.62353585,-95.44826943,3490.01,128.51,-17.7,1705
86,2024,9,11,70947.739134844,30.46307093,-96.18606207,214868.23,6.49,0.5,13608
87,2024,9,11,70951.940035708,30.06587908,-94.91919087,321565.3,57.64,10.4,13728
88,2024,9,11,70952.902896453,30.74656445,-95.843361,23941.05,63.13,-8.0,12705
89,2024,9,11,70955.666918238,31.23434725,-95.9396214,90406.83,437.58,-0.7,14208
90,2024,9,11,70955.949299743,29.34567782,-95.08817885,23786.05,177.88,-8.8,13185
91,2024,9,11,70956.851717483,29.76360348,-96.47804154,483057.32,182.68,5.2,13704
92,2024,9,11,70957.732451999,30.32401746,-94.90049652,184737.98,165.31,-1.0,10017
93,2024,9,11,70961.422179388,29.07115641,-95.82316535,43670.08,245.83,-6.3,14208
94,2024,9,11,70962.608013605,29.23129999,-96.29667057,82757.94,488.28,-5.6,13704
95,2024,9,11,70963.349964744,29.76714903,-94.91843991,19096.59,135.64,-10.2,10120
96,2024,9,11,70965.12920801,29.17274213,-100.48729077,1255631.38,212.72,13.8,12712
97,2024,9,11,70970.240519647,28.55780787,-95.76571133,146084.89,101.85,-3.5,13728
98,2024,9,11,70970.393899822,29.39292048,-95.52415559,4029.81,339.76,-16.3,8617
99,2024,9,11,70976.030796781,30.26254527,-96.04166736,96783.34,297.84,-5.2,12457
100,2024,9,11,70977.31331293,29.49497742,-95.28280648,38175.1,173.8,-9.6,13096
101,2024,9,11,70980.472296564,29.83637185,-95.98858215,169103.46,132.81,-4.4,1449
102,2024,9,11,70981.329058758,29.46001319,-94.76642769,116746.94,365.83,-2.8,6048
103,2024,9,11,70981.846209555,29.03828901,-96.37253331,106572.78,52.83,4.2,13480
104,2024,9,11,70991.402839007,29.20126543,-95.51561306,19578.09,361.05,-14.3,13480
105,2024,9,11,70998.565369929,29.32714651,-94.07070905,35252.02,352.11,-3.7,13608
106,2024,9,11,71001.125029048,29.71610068,-95.53121016,29881.11,88.59,-11.2,9633
107,2024,9,11,71003.43897511,18.13151315,-96.89945728,5390192.98,452.98,25.0,9097
108,2024,9,11,71004.972280838,29.42398161,-96.29665979,152863.24,102.09,-2.8,5032
109,2024,9,11,71012.523042111,29.32902544,-95.66682566,51527.3,218.76,-8.6,12961
110,2024,9,11,71012.644376521,29.80312519,-95.77882355,35222.64,487.56,-3.7,13608
111,2024,9,11,71017.637159503,29.39301529,-95.44481426,51553.27,195.65,-9.9,5928
112,2024,9,11,71019.660527107,29.18232298,-95.53926178,40351.67,429.04,-10.6,13704
113,2024,9,11,71021.795571286,28.95638687,-96.58232989,83418.52,283.42,-4.3,13473
114,2024,9,11,71022.395875744,29.75590426,-95.33118398,-150.49,165.66,-15.5,13473
