,year,month,day,time (UT sec of day),lat,lon,alt(m),reduced chi^2,P(dBW),mask
0,2024,9,11,79805.865401541,29.73260617,-96.13435515,26870.75,339.35,-11.9,10113
1,2024,9,11,79806.243261079,29.40087888,-94.19020678,132261.24,13.26,-2.8,13728
2,2024,9,11,79814.129660869,30.01709923,-93.21451895,184154.57,315.16,-1.4,12705
3,2024,9,11,79815.639327532,30.14265342,-95.33530202,55854.17,315.97,-9.2,14081
4,2024,9,11,79818.722425002,30.22800079,-94.01526602,3853.75,322.62,-0.2,4905
5,2024,9,11,79825.484536854,29.28825721,-98.85062435,517862.59,471.94,3.9,9609
6,2024,9,11,79826.193631554,29.67500666,-93.57506615,299849.34,482.74,0.7,13192
7,2024,9,11,79826.563498726,29.75182035,-95.39942549,62075.78,161.24,-9.3,10144
8,2024,9,11,79826.953696701,15.50691787,-104.10379287,876934.04,243.83,15.3,13192
9,2024,9,11,79827.822410958,31.82094086,-95.44163209,196189.02,319.22,3.5,13608
10,2024,9,11,79827.905251634,29.76311249,-95.97611296,123453.73,205.18,-4.7,13728
11,2024,9,11,79830.013350117,29.33621934,-95.50387903,36284.34,200.25,-8.9,9993
12,2024,9,11,79830.854464142,28.12622127,-96.22357693,94338.26,17.55,-2.0,5897
13,2024,9,11,79831.06494009,30.31316663,-95.65259005,80576.85,2.47,-11.2,937
14,2024,9,11,79834.864225672,30.1200843,-97.13813403,103186.29,220.27,-0.6,13608
15,2024,9,11,79835.82629633,29.32517706,-95.54086451,62186.05,199.18,-10.7,12712
16,2024,9,11,79837.324753815,29.15938173,-95.44507324,54544.01,437.71,-9.2,5417
17,2024,9,11,79838.332805149,30.03228505,-96.37619705,95559.89,466.8,-4.6,14088
18,2024,9,11,79838.768591178,29.87363517,-94.41669856,139261.85,142.12,-5.2,9609
19,2024,9,11,79839.266739121,29.90046743,-95.73733498,10921.38,471.25,-10.8,5897
20,2024,9,11,79840.224095302,25.96608012,-93.57456089,368832.05,23.73,3.6,8617
21,2024,9,11,79841.003033644,29.59163487,-95.70254114,22106.7,95.96,-16.2,9609
22,2024,9,11,79841.331945311,29.05858431,-96.00343312,160776.15,424.1,-5.9,9097
23,2024,9,11,79841.482678262,27.50146054,-94.54100145,467130.15,98.22,5.4,12585
24,2024,9,11,79841.761441546,30.04512102,-95.80797356,27600.63,141.43,-12.7,9609
25,2024,9,11,79841.819113641,32.00517637,-97.23448764,199711.75,318.98,0.8,10144
26,2024,9,11,79844.930035627,29.4600656,-95.12842995,33732.21,296.3,-11.7,13449
27,2024,9,11,79848.331996711,29.1091926,-95.08349019,92312.01,177.6,-5.9,13577
28,2024,9,11,79848.406744528,11.69846734,-88.10156213,3486778.48,50.16,21.7,9097
29,2024,9,11,79848.531206475,29.59968894,-95.80017806,32649.59,198.06,-14.1,1833
30,2024,9,11,79849.774095713,29.83612638,-95.75653223,53018.1,109.54,-9.0,5928
31,2024,9,11,79849.872349442,28.55892325,-95.78225215,218980.4,12.87,-0.3,14112
32,2024,9,11,79852.873442078,29.3783794,-96.43196915,89252.77,308.67,-8.1,9609
33,2024,9,11,79854.624324627,29.46714758,-95.76136473,40462.29,229.46,-14.7,12585
34,2024,9,11,79860.126350322,27.16211723,-99.42309141,566693.89,191.0,5.7,13185
35,2024,9,11,79860.778496042,29.68667383,-95.23028819,34240.21,53.66,-11.3,14088
36,2024,9,11,79861.476204344,30.70763538,-94.89614052,76582.52,366.2,-6.3,5897
37,2024,9,11,79866.511205705,29.33841885,-98.01067566,68826.78,100.65,-2.4,13065
38,2024,9,11,79866.904496384,29.61739901,-95.91630384,19933.49,222.52,-11.8,1833
39,2024,9,11,79867.073282793,29.96662683,-95.26508652,40446.42,12.66,-10.2,8617
40,2024,9,11,79867.929138845,29.63633944,-95.04769235,17578.83,23.15,-12.8,13833
41,2024,9,11,79870.807699376,29.49266915,-94.95116851,18253.77,34.54,-10.2,13577
42,2024,9,11,79871.141785009,29.78494619,-95.96928355,90704.78,17.04,-9.4,9609
43,2024,9,11,79875.699100514,29.40523099,-95.57232759,14857.77,335.14,-13.5,13216
44,2024,9,11,79882.150965255,29.20426041,-95.94138148,72432.55,63.5,-7.2,13089
45,2024,9,11,79891.589303554,26.92283703,-95.65513218,131139.91,301.57,0.8,1929
46,2024,9,11,79892.989341577,29.18754031,-96.01359698,101804.25,63.83,-8.3,10113
47,2024,9,11,79893.053956816,27.36163511,-94.64232046,1202854.19,347.34,12.0,9993
48,2024,9,11,79897.775713014,30.35050547,-94.98500307,104458.57,192.62,-3.8,14088
49,2024,9,11,79899.726291747,29.81509211,-95.60958441,34475.19,208.98,-10.7,13857
50,2024,9,11,79901.318070938,28.50443573,-96.1735615,73041.66,347.96,-2.5,13984
51,2024,9,11,79905.878385174,30.67413333,-94.65923864,62117.8,372.91,-1.6,12841
52,2024,9,11,79907.829594712,29.6371566,-95.17579867,30921.39,194.74,-13.7,5793
53,2024,9,11,79907.911999462,29.38967137,-95.34327808,103015.26,494.61,-6.5,5921
54,2024,9,11,79923.652627203,30.32110194,-95.50386369,27114.1,193.31,-6.2,14088
55,2024,9,11,79924.271035115,29.92526026,-95.57997764,116622.92,48.8,-5.3,4777
