,year,month,day,time (UT sec of day),lat,lon,alt(m),reduced chi^2,P(dBW),mask
0,2024,9,11,61801.471740122,29.89497896,-95.41720971,69500.68,433.28,-11.4,937
1,2024,9,11,61801.835193065,29.58281683,-95.00861299,26726.1,324.35,-7.6,13728
2,2024,9,11,61813.05845888,43.10082543,-88.09527624,2924978.83,473.6,22.4,12961
3,2024,9,11,61819.650504383,28.90583652,-96.07806721,116504.37,329.6,1.8,14112
4,2024,9,11,61829.551826913,29.76805385,-95.49979776,78970.18,21.03,-9.6,1929
5,2024,9,11,61836.204921198,30.00194528,-95.92048464,93396.77,245.25,-8.9,9128
6,2024,9,11,61838.663358224,29.8690716,-96.01293227,34198.88,421.18,-10.8,8873
7,2024,9,11,61840.686569974,26.99949928,-97.94733321,548316.06,131.31,5.3,9121
8,2024,9,11,61857.000367473,31.47933454,-94.22908938,595959.85,190.35,8.7,13096
9,2024,9,11,61866.439410053,29.07057691,-95.21653858,35070.4,154.43,-9.2,13697
10,2024,9,11,61883.196595134,29.3963687,-95.31582082,233547.31,241.27,-3.1,9097
11,2024,9,11,61883.978726527,29.20194083,-94.88732944,41868.0,134.86,-8.2,9128
12,2024,9,11,61884.611847376,20.74354638,-86.71156905,1568112.89,261.85,16.1,13577
13,2024,9,11,61897.462467702,30.02337542,-98.19979833,490260.44,116.63,3.8,9121
14,2024,9,11,61910.676209913,29.64403806,-95.60388589,166893.32,170.47,-4.7,13089
15,2024,9,11,61915.39039176,29.64723074,-95.74721951,184145.5,360.3,-4.8,4905
16,2024,9,11,61917.606416162,29.56307342,-101.01763927,757971.94,110.15,10.3,13096
17,2024,9,11,61922.834472598,28.56037454,-95.44859973,194571.25,359.86,-4.0,12457
18,2024,9,11,61937.842964137,28.95765293,-95.23192262,1111.74,398.29,-9.9,13192
19,2024,9,11,61942.345931072,30.64060249,-94.41962252,157911.82,26.19,3.0,13096
20,2024,9,11,61944.992942592,29.17320435,-96.48722464,128078.53,31.72,-4.5,9896
21,2024,9,11,61946.743553168,29.50755516,-95.69866155,32745.51,1.56,-11.8,12712
22,2024,9,11,61950.953957149,29.4055681,-95.92504032,26079.55,50.76,-14.5,12585
23,2024,9,11,61952.504693202,20.19105516,-121.15140759,3433580.71,228.46,24.6,12585
24,2024,9,11,61958.046881742,30.76244986,-95.26663957,94595.7,347.08,-5.2,12712
25,2024,9,11,61968.00895473,29.25369336,-96.51634292,266011.01,16.56,-2.2,9001
26,2024,9,11,61985.124688762,29.11255316,-95.58167803,539.73,298.69,-10.3,13089
27,2024,9,11,61988.822336164,30.53467303,-95.29003088,63421.54,8.51,-10.9,9097
28,2024,9,11,61990.021727041,29.03650794,-95.98678394,127282.77,154.65,-6.5,13697
29,2024,9,11,61994.854430577,29.4713475,-94.36468753,246905.52,190.71,-2.8,5001
30,2024,9,11,61997.589752301,29.30884677,-95.61857982,20712.39,126.68,-16.0,9128
31,2024,9,11,61997.706158587,28.74517307,-94.35024202,237424.15,84.27,-2.2,9097
32,2024,9,11,62005.534641599,30.0728114,-95.97306515,167094.43,209.7,-3.2,13216
33,2024,9,11,62006.663654152,30.3175658,-94.80826779,101492.04,21.95,-6.5,12705
34,2024,9,11,62012.944614069,30.85098158,-94.41290889,363184.06,488.65,0.3,12681
35,2024,9,11,62015.767281556,-45.31114577,-108.10277519,194154569.84,402.19,53.9,9097
36,2024,9,11,62020.214754136,30.06460762,-90.1334402,300117.55,389.09,4.8,13065
37,2024,9,11,62024.742016025,29.93155226,-95.99662467,64012.47,87.28,-10.6,12705
38,2024,9,11,62025.398290832,30.07560365,-95.0607538,34184.24,490.33,-11.8,13192
39,2024,9,11,62026.270873477,30.72416205,-96.67396171,62123.79,225.33,-4.1,10024
40,2024,9,11,62029.686950842,15.11242396,-81.53500672,8814427.0,433.77,28.2,13577
41,2024,9,11,62043.195366109,29.52239247,-96.06827262,33820.2,305.02,-11.4,13096
42,2024,9,11,62043.479172522,29.5412111,-95.44223194,110510.69,196.52,-7.5,13216
43,2024,9,11,62043.545236627,30.09905497,-95.85655381,43919.86,272.71,-8.5,12712
44,2024,9,11,62046.309100415,32.02290968,-94.63068239,215304.01,170.7,1.4,13185
