,year,month,day,time (UT sec of day),lat,lon,alt(m),reduced chi^2,P(dBW),mask
0,2024,9,11,82205.466038967,29.25947881,-95.07548906,49016.01,16.49,-8.8,14088
1,2024,9,11,82231.121454266,28.02373458,-94.86586059,242821.82,9.06,-0.9,10113
2,2024,9,11,82232.673549335,29.55021667,-95.67345785,29801.37,38.82,-11.7,13096
3,2024,9,11,82241.230992146,29.31428082,-95.14403746,57922.84,32.61,-10.8,13728
4,2024,9,11,82260.938634882,30.05825495,-94.65871128,296246.9,18.22,3.2,5289
5,2024,9,11,82274.081034195,29.8941595,-96.22197278,23499.23,39.03,-11.1,13065
6,2024,9,11,82276.796019684,28.97561788,-94.23517354,91794.6,34.3,-3.6,14081
7,2024,9,11,82302.491340144,28.97584371,-95.36633565,31898.8,31.34,-7.1,9128
8,2024,9,11,82316.615189541,31.0392888,-95.20835441,822831.88,45.93,9.8,13096
9,2024,9,11,82348.957152943,29.90526887,-95.10516197,116847.26,10.79,-2.3,4777
10,2024,9,11,82365.019089257,29.28430262,-96.68602828,29017.79,35.25,-8.6,13697
11,2024,9,11,82371.134238197,29.66675858,-95.334606,67806.7,31.79,-5.3,9896
12,2024,9,11,82376.881988675,29.72935596,-96.57253002,62721.12,20.6,-7.0,13577
13,2024,9,11,82407.46821892,29.8738893,-95.12277374,272489.27,22.63,-2.4,12705
14,2024,9,11,82507.76733387,29.76762441,-95.68501134,20239.86,4.44,-17.1,9769
15,2024,9,11,82517.462267944,29.90246232,-96.95184731,39203.73,20.16,1.6,5032
16,2024,9,11,82553.808581739,28.81211968,-95.03717167,30205.12,43.38,-8.2,9896
17,2024,9,11,82566.40488715,30.14178127,-95.83144023,102089.2,23.68,-7.9,9128
18,2024,9,11,82569.661093839,27.13934121,-99.57379158,89378.68,0.15,2.5,12681
19,2024,9,11,82622.494751296,30.18661547,-95.59118248,30480.99,14.51,-11.3,10120
20,2024,9,11,82656.904674908,28.95728404,-95.35731656,44361.48,0.08,-9.4,13833
21,2024,9,11,82662.275823196,29.01197383,-94.18157472,849903.76,45.02,9.6,9513
22,2024,9,11,82683.981234399,30.94699403,-94.89064341,142048.14,17.59,-2.6,9001
23,2024,9,11,82687.816540906,30.37603233,-95.53677935,57532.61,0.42,-9.1,9993
24,2024,9,11,82688.279867547,23.75193139,-91.4795551,903424.88,13.8,10.6,10113
25,2024,9,11,82695.578949497,29.11258338,-94.33901019,89915.89,39.42,-2.6,12457
26,2024,9,11,82697.228781734,30.13474346,-96.17524963,22067.95,43.96,-11.1,12937
27,2024,9,11,82732.564044467,29.77612885,-95.45223795,40284.44,23.57,-11.8,13473
